"PEK","Terminal 3E","The Emirates Lounge"
"PEK","Terminal 3E","Cathay Pacific Lounge"
"PEK","Terminal 3E","ICBC VIP Lounge"
"PEK","Terminal 3E","Air China International First Class Lounge"
"PEM","International Terminal","Manu VIP Lounge"
"PEN","International Terminal","Cathay Pacific Lounge"
"PER","International Terminal","Air New Zealand International Lounge"
"PER","Terminal 1 Domestic","Virgin Australia The Club"
"PER","Terminal 1 Domestic","Virgin Australia Lounge"
"PER","Terminal 1 International","Singapore Airlines SilverKris Business Class Lounge"
"PER","Terminal 1 International","Qantas Airways International Business Lounge"
"PER","Terminal 1 International","The Emirates Lounge"
"PER","Terminal 2  Domestic","Virgin Australia Lounge"
"PER","Terminal 3","Qantas International Transit Lounge"
"PER","Terminal 4  Domestic","Qantas Airways The Qantas Club"
"PER","Terminal 4  Domestic","Qantas Airways Chairman's Lounge"
"PER","Terminal 4 Domestic","Qantas Airways Domestic and International Business Lounge"
"PEW","Main Terminal","CIP Lounge"
"PFO","International Terminal","Premium Lounge"
"PGK","Domestic Terminal","Saphire Lounge"
"PGK","Domestic Terminal","JW Sky Lounge"
"PHC","Main Terminal","Air France Lounge"
"PHE","Main Terminal (Domestic)","Qantas Airways The Qantas Club"
"PHL","Terminal A, West","The Centurion Lounge"
"PHL","Terminal A, West","American Airlines Admirals Club"
"PHL","Terminal A, West","British Airways First Lounge"
"PHL","Terminal A, West","British Airways Galleries Club Lounge"
"PHL","Terminal B/C Connector","American Airlines Admirals Club"
"PHL","Terminal C/D Connector","United Airlines United Club"
"PHL","Terminal D","Delta Air Lines Delta Sky Club"
"PHL","Terminal E","USO Lounge"
"PHL","Terminal F","American Airlines Admirals Club"
"PHX","Terminal 2","United Airlines United Club"
"PHX","Terminal 3, South Concourse","Delta Air Lines Delta Sky Club"
"PHX","Terminal 4","USO Lounge"
"PHX","Terminal 4, Concourse A","American Airlines Admirals Club (Gates A19-A21)"
"PHX","Terminal 4, Concourse A","American Airlines Admirals Club (Gate A7)"
"PHX","Terminal 4, Concourse B","American Airlines Admirals Club"
"PIT","Main Terminal","American Airlines Admirals Club"
"PIT","Main Terminal, Concourse A","Military and Family Courtesy Center"
"PIU","Domestic Terminal","Caral VIP Lounge"
"PKU","Domestic Terminal","Blue Sky Premier Lounge"
"PKU","Domestic Terminal","Garuda Indonesia Executive Lounge"
"PKY","Domestic Terminal","Isen Mulang Lounge"
"PLM","Domestic Terminal","JW Lounge"
"PLM","Domestic Terminal","Sultan Lounge"
"PLM","Domestic Terminal","Syailendra Lounge"
"PLS","Main Terminal","VIP Flyers Club"
"PLW","Main Terminal","Ebony Lounge"
"PLZ","Domestic Terminal","SAA Baobab Domestic Premium Class Lounge"
"PMC","National Terminal","Salones VIP Pacific Club"
"PMI","Main Terminal","Sala VIP Mediterraneo"
"PMI","Main Terminal","Sala VIP Valldemossa"
"PMI","Main Terminal","Sala VIP Formentor"
"PMO","Main Terminal","GESAP VIP Lounge"
"PMR","Main Terminal","Air New Zealand Regional Lounge"
"PNH","International Terminal","Bangkok Airways Boutique Lounge"
"PNH","International Terminal","Bangkok Airways Blue Ribbon Lounge"
"PNK","Domestic Terminal","Garuda Indonesia Executive Lounge"
"PNQ","Terminal 1","Bird Lounge"
"PNR","Main Terminal","Soleil Voyager Lounge"
"PNS","Main Terminal","USO Lounge"
"POL","Main Terminal","Flamingo Lounge"
"POM","Domestic Terminal","Air Niugini Paradise Lounge"
"POM","International Terminal","Air Niugini Paradise Lounge"
"POS","Main Terminal","Club Caribbean"
"POS","Main Terminal","VIP Flyers Club"
"POZ","Terminal 2 Non-Schengen","Business Executive Lounge"
"POZ","Terminal 2 Schengen","Business Executive Lounge"
"POZ","VIP Terminal","VIP Lounge"
"PPT","International Terminal","Air Tahiti Nui Lounge"
"PQC","Domestic Terminal","CIP Lounge"
"PQC","International Terminal","Business Class Lounge"
"PRG","Terminal 1","Mastercard Elite Lounge (VIP Lounge)"
"PRG","Terminal 1","Mastercard Lounge"
"PRG","Terminal 2","Raiffeisenbank Lounge"
"PRG","Terminal 2","Erste Premier Lounge"
"PRG","VIP Terminal","VIP Service Club Continental"
"PRN","New Terminal","Business Lounge"
"PRY","Main Terminal","Airlink Grey Sunbird Lounge"
"PSA","Main Terminal","Sala VIP Galilei"
"PSP","Main Terminal","USO Lounge"
"PTP","Main Terminal","Corsair Grand Large Lounge"
"PTP","Main Terminal","Air France Lounge"
"PTP","Terminal 1","Bessie Coleman VIP Lounge"
"PTY","Main Terminal","The Lounge Panama by Global Lounge Network"
"PTY","Main Terminal","Copa Club"
"PTY","Main Terminal","Tocumen Royal Saloon"
"PUJ","Terminal A","Punta Cana International Airport VIP Lounge"
"PUJ","Terminal B","Punta Cana International Airport VIP Lounge"
"PUQ","National Terminal","Salones VIP Pacific Club"
"PUS","Domestic Terminal","Korean Air KAL Lounge (Domestic)"
"PUS","International Terminal","Air Busan Lounge"
"PUS","International Terminal","Sky Hub Lounge"
"PUS","International Terminal","Korean Air KAL Lounge (International)"
"PVD","Main Terminal","Rhode Island Military Organization Lounge"
"PVG","Terminal 1, Domestic","No. 35 China Eastern Lounge"
"PVG","Terminal 1, International","No. 36 China Eastern Lounge"
"PVG","Terminal 1, International","Shanghai Airport VIP Service Lounge (SAA No. 39 Lounge)"
"PVG","Terminal 2, Domestic","Juneyao Air No. 86 VIP Lounge"
"PVG","Terminal 2, Domestic","No. 70 China Southern Sky Pearl Lounge"
"PVG","Terminal 2, Domestic","No. 90 Air China Domestic First & Business Class Lounge"
"PVG","Terminal 2, International","MAX Hourly Charged Business Lounge T2"
"PVG","Terminal 2, International","No. 71 Air China First Class Lounge"
"PVG","Terminal 2, International","No. 69 Shanghai Airport VIP Services Lounge"
"PVG","Terminal 2, International","No. 78 The Emirates Lounge"
"PVG","Terminal 2, International","No. 68 Dragonair and Cathay Pacific Lounge (Closed for Renovation)"
"PVG","Terminal 2, International","No. 71 Air China Business Class Lounge"
"PVR","Terminal 1","VIP Lounge Puerto Vallarta Arrivals"
"PVR","Terminal 1","VIP Lounge Puerto Vallarta International"
"PVR","Terminal 1","VIP Lounge"
"PWQ","Main Terminal","Pavlodar Airport Business Lounge"
"QRO","Terminal 1","The Lounge"
"RAB","Main Terminal","Air Niugini Paradise Lounge"
"RAK","Terminal 1","Royal Air Maroc Oasis Lounge"
"RAK","Terminal 1","Pearl Lounge (Arrivals)"
"RAK","Terminal 1","Pearl Lounge (Departures)"
"RAR","International Terminal","Air New Zealand International Lounge"
"RBA","Terminal 1","Pearl Lounge (Arrivals)"
"RBA","Terminal 1","Pearl Lounge (Departures)"
"RDU","Terminal 2","USO North Carolina"
"RDU","Terminal 2","American Airlines Admirals Club"
"RDU","Terminal 2","Delta Air Lines Delta Sky Club"
"REC","Domestic Terminal","Sala VIP Casablanca Turismo Recife (Closed For Relocation)"
"REC","Domestic Terminal","Sala VIP Lounge PontesTur"
"REC","Domestic Terminal","Sala VIP Luck Viagens"
"REC","International Terminal","Sala VIP Proair"
"REN","Domestic Terminal","Prestige Lounge"
"REP","International Terminal","Le Salon"
"REP","International Terminal","Bangkok Airways Boutique Lounge"
"RGN","Terminal 2 International","Royal Jade Lounge"
"RGN","Terminal 2 International","Royal Jade Lounge"
"RHO","New Terminal Building","Skyserv Lounge"
"RHO","New Terminal Building","Swissport Filoxenia Lounge"
"RIC","Main Terminal","USO Lounge"
"RIX","VIP Terminal","VIP Lounge"
"RKT","Departure Terminal","RAK Airport Business Lounge"
"RLK","Main Terminal","First Class Lounge"
"RMF","Main Terminal","Pearl Lounge (Landside)"
"RMF","Main Terminal","Pearl Lounge (Airside)"
"RMI","Main Terminal","Red Carpet VIP Lounge"
"RMQ","International Terminal","More Premium Lounge"
"ROK","Main Terminal","Qantas Airways The Qantas Club"
"ROS","International Terminal","AMAE Lounge"
"ROV","Domestic Terminal","Business Lounge"
"ROV","Domestic Terminal","Business Lounge (for cardholders)"
"ROV","International Terminal","Business Lounge"
"ROV","VIP Building","VIP Lounge"
"RTW","VIP Terminal","Comfort Lounge"
"RUH","Terminal 1","Wellcome Lounge"
"RUH","Terminal 2","Saudia Al-Fursan Golden First Lounge (International)"
"RUH","Terminal 2","Wellcome Lounge"
"RUH","Terminal 2","Saudia Al-Fursan Golden Business Lounge (International)"
"RUH","Terminal 5","naSmiles Lounge"
"RUH","Terminal 5","Saudia Al-Fursan Golden Lounge (Domestic)"
"RUN","Passenger Terminal","Salon Guetali"
"RUN","Passenger Terminal","Le Club Austral"
"RUN","Passenger Terminal","Air France Lounge"
"RZE","Main Terminal","Executive Lounge (Schengen)"
"SAH","Terminal 1","Yemenia Lounge"
"SAL","Main Terminal","Avianca Sala VIP"
"SAN","Terminal 2","Airspace Lounge"
"SAN","Terminal 2","Neil Ash USO Center"
"SAN","Terminal 2, West","Delta Air Lines Delta Sky Club"
"SAN","Terminal 2, West","United Airlines United Club"
"SAP","Main Terminal","Sala Internacionales VIP Club"
"SAP","Main Terminal","Banco Atlantida Black Saloon"
"SAP","Main Terminal","Salas Internacionales VIP Club"
"SAP","Main Terminal","Sala VIP Credomatic"
"SAT","Terminal B","USO Lounge"
"SAT","Terminal B","United Airlines United Club"
"SAV","Main Terminal","Passport Club Lounge"
"SAV","Main Terminal","USO Lounge"
"SAW","Domestic Terminal","ISG Domestic CIP Lounge"
"SAW","International Terminal","Turkish Airlines Lounge Istanbul Sabiha Gokcen"
"SAW","International Terminal","ISG International CIP Lounge"
"SAW","VIP Building","Turkish Airlines Lounge Sabiha Gokcen (Domestic Elite Lounge)"
"SAW","VIP Building","VIP Lounge"
"SAW","VIP Building","Turkish Airlines Lounge Sabiha Gokcen (Domestic Business Lounge)"
"SBT","Main Terminal","Business Lounge"
"SCL","Domestic Terminal","Salones VIP Pacific Club"
"SCL","International Terminal","The Lounge"
"SCL","International Terminal","Avianca Sala VIP"
"SCL","International Terminal","Delta Air Lines Delta Sky Club"
"SCL","International Terminal","LATAM VIP Lounge"
"SCL","International Terminal","Salones VIP Pacific Club"
"SCO","Main Terminal","CIP Lounge"
"SCW","Domestic Terminal","Business Lounge"
"SDJ","Domestic Terminal","ANA Signet"
"SDJ","Domestic Terminal","Japan Airlines Sakura Lounge"
"SDJ","Passenger Terminal","West Side Business Lounge"
"SDJ","Passenger Terminal","East Side Business Lounge"
"SDQ","Terminal A","Sala VIP Caribe"
"SDQ","Terminal B","Sala VIP American Express/Banco del Progreso"
"SDQ","Terminal B","Copa Club"
"SDU","Main Terminal","Advantage VIP Lounge"
"SDU","Main Terminal","Bradesco Cartões Lounge"
"SEA","Concourse A","United Airlines United Club"
"SEA","Concourse A","Delta Air Lines Delta Sky Club"
"SEA","Concourse B","The Centurion Lounge"
"SEA","Concourse C","Alaska Airlines Alaska Lounge"
"SEA","Concourse D","Alaska Airlines Alaska Lounge"
"SEA","Main Terminal","USO Lounge"
"SEA","North Satellite","Alaska Airlines Alaska Lounge"
"SEA","South Satellite","Delta Air Lines Delta Sky Club"
"SEA","South Satellite","British Airways Terraces Lounge"
"SEA","South Satellite","British Airways First Lounge"
"SEN","Main Terminal","Skylife Lounge"
"SEZ","International Terminal","Air Seychelles Salon Vallee de Mai Premium Lounge"
"SEZ","Main Terminal","CIP Payanke Lounge"
"SFB","Terminal A","Royal Palm Lounge"
"SFO","International Terminal A","Virgin Atlantic Clubhouse"
"SFO","International Terminal A","Japan Airlines Sakura Lounge"
"SFO","International Terminal A","Philippine Airlines Mabuhay Lounge"
"SFO","International Terminal A","British Airways Terraces Lounge (Closed For Renovation)"
"SFO","International Terminal A","China Airlines Dynasty Lounge"
"SFO","International Terminal A","Cathay Pacific First and Business Class Lounge"
"SFO","International Terminal A","British Airways First Lounge (Closed For Renovation)"
"SFO","International Terminal A","The Emirates Lounge"
"SFO","International Terminal A","Air France/KLM Lounge"
"SFO","International Terminal G","United Airlines United Club"
"SFO","International Terminal G","Freshen Up"
"SFO","International Terminal G","United Airlines Polaris Lounge"
"SFO","Terminal 1","Delta Air Lines Delta Sky Club"
"SFO","Terminal 1","USO Lounge"
"SFO","Terminal 2","American Airlines Admirals Club"
"SFO","Terminal 3","Yankee Pier"
"SFO","Terminal 3","United Airlines Arrivals Lounge"
"SFO","Terminal 3","San Francisco Giants Clubhouse"
"SFO","Terminal 3, Concourse E","United Airlines United Club"
"SFO","Terminal 3, Concourse F","United Airlines United Club"
"SFO","Terminal 3, Concourse F","The Centurion Lounge"
"SGC","Main Terminal","Air Surgut Lounge"
"SGN","Domestic Terminal","Le Saigonnais Business Lounge"
"SGN","Domestic Terminal","Vietnam Airlines Lotus Lounge"
"SGN","International Terminal","Le Saigonnais Business Lounge"
"SGN","International Terminal","Vietnam Airlines Lotus Lounge"
"SGN","International Terminal","Rose Business Lounge"
"SGN","International Terminal","Orchid Lounge"
"SHA","Terminal 1, International","B10 First & Business Class Lounge"
"SHA","Terminal 1, International","B9 Shanghai Airport VIP Services Lounge"
"SHA","Terminal 2, Domestic","V6 China Southern Sky Pearl VIP Lounge"
"SHA","Terminal 2, Domestic","MAX Hourly Charged Business Lounge T2"
"SHA","Terminal 2, Domestic","V8 Air China First & Business Class Lounge"
"SHA","Terminal 2, Domestic","V5 China Eastern First & Business Class Lounge"
"SHA","Terminal 2, Domestic","V4 China Eastern VIP Lounge"
"SHA","Terminal 2, Domestic","V2 Shanghai Airlines Lounge"
"SHA","Terminal 2, Domestic","V3 Air China First & Business Class Lounge"
"SHA","Terminal 2, Domestic","First Class Lounge V1 (Closed For Renovation)"
"SHE","Terminal 3","CIP Lounge"
"SHE","Terminal 3","VIP Lounge"
"SHE","Terminal 3","VVIP Lounge"
"SHE","Terminal 3, Domestic","Shenzhen Airlines King Lounge"
"SHE","Terminal 3, Domestic","Liaoning Air Transportation Agency Association Concierge Service Centre"
"SHE","Terminal 3, Domestic","Easyboarding VIP Reception Lounge"
"SHE","Terminal 3, Domestic","China Southern Sky Pearl Club"
"SHE","Terminal 3, Domestic","First Class Lounge"
"SHE","Terminal 3, Domestic","First Class Lounge"
"SHE","Terminal 3, Domestic.","China Southern First/Business Lounge"
"SHE","Terminal 3, International","First Class Lounge"
"SHE","Terminal 3, International","China Southern Sky Pearl Club"
"SHJ","Main Terminal","First Class Lounge"
"SHJ","Main Terminal","Business Class Lounge (Closed For Renovation)"
"SID","Safeport Executive Terminal","Safeport Business Aviation Lounge"
"SIN","JetQuay CIP Terminal","JetQuay CIP Terminal Lounge"
"SIN","Terminal 1","British Airways Singapore Lounge and Concorde Bar"
"SIN","Terminal 1","dnata Lounge"
"SIN","Terminal 1","The Qantas Singapore Lounge"
"SIN","Terminal 1","The Emirates Lounge"
"SIN","Terminal 1","SATS Premier Lounge"
"SIN","Terminal 1","Thai Airways Royal Silk Lounge"
"SIN","Terminal 2","SATS Premier Lounge"
"SIN","Terminal 2","Singapore Airlines KrisFlyer Gold Lounge"
"SIN","Terminal 2","Singapore Airlines SilverKris Business Class Lounge"
"SIN","Terminal 2","Singapore Airlines SilverKris First Class Lounge"
"SIN","Terminal 2","DBS Asia Treasures Lounge"
"SIN","Terminal 3","Singapore Airlines KrisFlyer Gold Lounge"
"SIN","Terminal 3","Singapore Airlines SilverKris First Class Lounge"
"SIN","Terminal 3","Singapore Airlines SilverKris Business Class Lounge"
"SIN","Terminal 3","Singapore Airlines The Private Room"
"SIN","Terminal 3","DBS Asia Treasures Lounge"
"SIN","Terminal 3","Marhaba Lounge"
"SIN","Terminal 3","SATS Premier Lounge"
"SIN","Terminal 4","Cathay Pacific Lounge"
"SJD","Terminal 1","VIP Lounge"
"SJD","Terminal 2","VIP Lounge"
"SJJ","Terminal B","Business Lounge No. 1043"
"SJJ","Terminal B","Business Lounge No. 1044"
"SJJ","Terminal D","Business Lounge No. 1051"
"SJO","Main Terminal","Copa Club (VIP Lounge Costa Rica)"
"SJO","Main Terminal","Santamaría VIP Lounge"
"SJO","Main Terminal","Mastercard Black Lounge"
"SJU","Terminal A","The Lounge San Juan by Global Lounge Network"
"SJU","Terminal C","Avianca Sala VIP (Operated By Global Lounge)"
"SJW","Terminal 2","First Class Lounge"
"SKB","Separate VIP Lounge Building","KayanJet Lounge - Contact Lounge After Booking (See Notes)"
"SKD","Main Terminal","CIP Hall"
"SKG","Main Terminal","Mouzenidis VIP Lounge"
"SKG","Main Terminal","Aegean Business Lounge"
"SKG","Main Terminal","Skyserv (Manolis Andronikos) Lounge"
"SKP","International Terminal","Primeclass Lounge (Arrivals)"
"SKT","International Terminal","Sialkot International Airport Lounge"
"SKX","Terminal A","Saransk Business Lounge"
"SKZ","International Terminal","CIP Lounge"
"SLA","Main Terminal","Aeropuertos VIP Club Lounge"
"SLC","Terminal 2","Delta Air Lines Delta Sky Club"
"SLL","International Terminal","Oman Air Al Khareef Lounge"
"SLP","Main Terminal","Aeromar Salon Diamante"
"SMR","Domestic Terminal","Avianca Sala VIP"
"SNA","Terminal A","American Airlines Admirals Club"
"SNA","Terminal B","USO Lounge"
"SNA","Terminal B","United Airlines United Club"
"SOC","Domestic Terminal","Garuda Indonesia Executive Lounge"
"SOF","Terminal 1","Sofia Lounge"
"SOF","Terminal 2","Vitosha Aspire Lounge"
"SOF","Terminal 2","Preslav Lounge"
"SOF","Terminal 2","Pliska Lounge"
"SOU","Main Terminal","Priority Lounge"
"SPN","Main Terminal","Hafa Adai Garden Lounge"
"SPU","Main Terminal","Split Airport Business Lounge"
"SRG","Domestic Terminal","Garuda Indonesia Executive Lounge"
"SRG","Domestic Terminal","Srikandi Lounge"
"SSG","Main Terminal","Kolibri Lounge"
"SSG","Main Terminal","Iberia VIP Lounge"
"SSH","Terminal 1, International","Pearl Lounge (Terminal 1)"
"STI","International Terminal","Salon VIP Zafiro"
"STL","Terminal 1","The Pasta House"
"STL","Terminal 1","USO Lounge"
"STL","Terminal 1","American Airlines Admirals Club"
"STL","Terminal 2","The Pasta House and Schlafly Beer"
"STN","Main Terminal","Escape Lounge"
"STR","Terminal 1","Elli-Beinhorn Lounge"
"STR","Terminal 1","Air France Lounge"
"STR","Terminal 1","British Airways Executive Club Lounge"
"STR","Terminal 1","Lufthansa Senator Lounge"
"STR","Terminal 1","Lufthansa Business Lounge"
"STW","Main Terminal","Airport Business Lounge"
"SUB","Terminal 1 Domestic","Trowulan Executive Lounge"
"SUB","Terminal 1 Domestic","Singosari Lounge"
"SUB","Terminal 1A","Blue Sky Executive Lounge"
"SUB","Terminal 2 Domestic","Garuda Indonesia Executive Lounge"
"SUF","Main Terminal","Passenger Lounge"
"SVG","International Terminal","North Sea Lounge"
"SVO","Terminal B, Domestic","Kandinsky Lounge"
"SVO","Terminal B, Domestic","Rublev Lounge"
"SVO","Terminal D, Domestic","Matryoshka Lounge"
"SVO","Terminal D, Domestic","Baikal Lounge"
"SVO","Terminal D, Domestic","VIP Lounge"
"SVO","Terminal D, Domestic","Sochi Lounge"
"SVO","Terminal D, International","VIP Lounge"
"SVO","Terminal D, International","Moscow Lounge"
"SVO","Terminal D, International","Gallery Lounge"
"SVO","Terminal D, International","St. Petersburg Lounge"
"SVO","Terminal E","VIP Lounge"
"SVO","Terminal E","Space Lounge"
"SVO","Terminal E","Galaxy Lounge"
"SVO","Terminal E","Mastercard Lounge"
"SVO","Terminal F","Officials and Delegations Lounge"
"SVO","Terminal F","All Star Lounge"
"SVO","Terminal F","Classic Lounge"
"SVO","Terminal F","Amber Lounge"
"SVQ","Main Terminal","Sala VIP Azahar"
"SVX","Terminal A","Emerald Lounge"
"SVX","Terminal A","Opal Business Lounge (Domestic)"
"SVX","Terminal B","Topaz Business Lounge (International)"
"SVX","VIP Terminal","VIP Terminal"
"SWA","Main Terminal","First Class Lounge"
"SWA","Main Terminal","China Southern Sky Pearl Club"
"SXF","Terminal A","Green Wings Lounge"
"SXR","Domestic Terminal","Golden Century Lounge"
"SYD","Terminal 1","Chicken Confidential"
"SYD","Terminal 1 (International)","Air New Zealand International Lounge"
"SYD","Terminal 1 (International)","The Emirates Lounge"
"SYD","Terminal 1 (International)","Qantas Airways International Business Lounge"
"SYD","Terminal 1 (International)","Qantas Airways International First Lounge"
"SYD","Terminal 1 (International)","Mach2 by Machiavelli"
"SYD","Terminal 1 (International)","Better Burger"
"SYD","Terminal 1 (International)","Peroni Bar"
"SYD","Terminal 1 (International)","Singapore Airlines SilverKris Business Class Lounge"
"SYD","Terminal 1 (International)","Singapore Airlines SilverKris First Class Lounge"
"SYD","Terminal 1 (International)","The House, Home of Etihad Airways and Other Leading Airlines"
"SYD","Terminal 1 (International)","The American Express Lounge"
"SYD","Terminal 2 (Domestic)","MoVida"
"SYD","Terminal 2 (Domestic)","Virgin Australia Lounge"
"SYD","Terminal 2 (Domestic)","Bistro 2020 & Bar"
"SYD","Terminal 2 (Domestic)","Virgin Australia The Club"
"SYD","Terminal 2 (Domestic)","The Rex Lounge"
"SYD","Terminal 3 (Domestic)","Qantas Airways Domestic Business Lounge"
"SYD","Terminal 3 (Domestic)","Wok On Air"
"SYD","Terminal 3 (Domestic)","Qantas Airways The Qantas Club"
"SYD","Terminal 3 (Domestic)","Qantas Airways Chairman's Lounge"
"SYD","Terminal 3 (Domestic)","Bar Roma"
"SYR","Main Terminal","Johnny Rockets"
"SYR","Main Terminal","Gregory J. Harris Military Courtesy Room"
"SYX","International Terminal","First Class Lounge (International)"
"SYX","Terminal 1 Domestic","China Southern Sky Pearl Club"
"SYX","Terminal 1 Domestic","First Class Lounge (Domestic 1)"
"SYX","Terminal 2 Domestic","DragonPass VIP Lounge"
"SYX","Terminal 2 Domestic","First Class Lounge (Domestic 2) (Temporarily Closed For Renovation)"
"SZB","Skypark Terminal","Sky Lounge"
"SZG","Terminal 1","Salzburg Airport Business Lounge"
"SZX","Domestic Terminal","China Southern Elite Membership Lounge"
"SZX","Domestic Terminal","China Southern V1 First & Business Class Lounge"
"SZX","Domestic Terminal","Joyee Guest Lounge (Domestic)"
"SZX","Domestic Terminal","Joyee VIP Lounge"
"SZX","Domestic Terminal","Shenzhen Airport First & Business Class Lounge (Joyee 2)"
"SZX","Domestic Terminal","Shenzhen Airlines King Lounge Hall 1"
"SZX","Domestic Terminal","China Southern V2 First & Business Class Lounge"
"SZX","Domestic Terminal","Shenzhen Airport First & Business Class Lounge (Joyee 1) (Closed For Renovation - Temporary Location Available)"
"SZX","Domestic Terminal","Shenzhen Airlines King Lounge Hall 2"
"SZX","Domestic Terminal","Shenzhen Airlines King Lounge Hall 3"
"SZX","International Terminal","Joyee Guest Lounge (International)"
"SZX","International Terminal","Shenzhen Airlines International King Lounge"
"SZX","International Terminal","Korean Air KAL Lounge"
"SZX","International Terminal","Shenzhen Airport First Class Lounge (Joyee 3)"
"TAE","Main Terminal","Korean Air KAL Lounge"
"TAE","Main Terminal","Daegu Bank VIP Lounge"
"TAK","Passenger Terminal","Lounge Sanuki"
"TAO","Domestic Terminal","Shandong Airlines Lounge"
"TAO","Domestic Terminal","ICBC VIP Lounge"
"TAO","Domestic Terminal","Qingdao Airport Domestic First Class Lounge (Gate 12)"
"TAO","Domestic Terminal","Qingdao Airport Domestic First Class Lounge (Gate 15)"
"TAO","Domestic Terminal","China Eastern Lounge"
"TAO","International Terminal","First Class Lounge (Private Sleep Pods)"
"TAO","International Terminal","International First Class Lounge"
"TAS","International Terminal","Uzbekistan Airways Lounge"
"TAS","International Terminal","Uzbekistan Airways Arrivals Lounge"
"TAS","International Terminal","CIP Lounge"
"TBP","Domestic Terminal","Caral VIP Lounge"
"TBS","International Terminal","Primeclass Lounge (Arrivals)"
"TBS","International Terminal","Primeclass Lounge"
"TBU","Main Terminal","TALIA Airport Lounge"
"TCZ","Terminal 2 Domestic","Best Business VIP Lounge"
"TDX","Main Terminal","Bangkok Airways Boutique Lounge"
"TER","Civil Terminal","SATA Plus Lounge"
"TET","Domestic Terminal","Flamingo Lounge (Domestic)"
"TET","International Terminal","Flamingo Lounge (International)"
"TFN","Main Terminal","Sala Nivaria"
"TFS","Main Terminal","Sala Montana Roja"
"TGD","Main Terminal","Airport Business Lounge"
"TGO","Main Terminal","First Class Lounge"
"TGU","Main Terminal","Salas Internacionales VIP Club"
"TGU","Main Terminal","Sala VIP Credomatic"
"TGU","Main Terminal","Salas Internacionales VIP Club"
"TGZ","Main Terminal","Caral VIP Lounge"
"THD","Main Terminal","Business Class Lounge"
"TIA","Main Terminal","Business Lounge"
"TIF","Domestic Terminal","TasHeel First Class Lounge"
"TIF","International Terminal","TasHeel First Class Lounge"
"TIJ","Main Terminal Concourse A","VIP Lounge"
"TIV","Main Terminal","Fly Montenegro Lounge"
"TJM","Main Terminal","Tyumen Roschino Airport Business Lounge"
"TJQ","Domestic Terminal","El John Executive Lounge"
"TJQ","Domestic Terminal","El John Executive Lounge"
"TKS","Passenger Terminal","Airport Lounge Vortis"
"TLC","Terminal 1","American Express Centurion Club"
"TLL","Main Terminal","Tallinn Airport International Business Lounge"
"TLS","Main Terminal, Hall C","La Croix Du Sud"
"TLV","Fattal Private Terminal","Fattal Lounge"
"TLV","Terminal 3","Dan Plus Lounge"
"TLV","Terminal 3","The King David Business Class Lounge"
"TLV","Terminal 3","The King David First Class Lounge"
"TLV","Terminal 3, Concourse B","Dan Lounge"
"TLV","Terminal 3, Concourse C","Dan Lounge"
"TLV","Terminal 3, Concourse E","Schmoozy Bar"
"TMW","Main Terminal","Qantas Airways The Qantas Club"
"TNA","Main Terminal, Domestic","No. 7 First Class Lounge"
"TNA","Main Terminal, Domestic","No. 4 First Class Lounge"
"TNA","Main Terminal, International","International First Class Lounge"
"TNA","South Wing, Domestic","No. 5 First Class Lounge"
"TNA","South Wing, Domestic","Domestic First Class Lounge No. 1"
"TNA","South Wing, Domestic","Domestic First Class Lounge No. 2"
"TNG","Terminal 2","Pearl Lounge"
"TNN","International Terminal","Ritzy Vision Lounge"
"TNR","International Terminal","Airport Lounge"
"TNR","International Terminal","Air France Lounge"
"TNR","Main Terminal","Air Madagascar Business Class Lounge"
"TOF","Main Terminal","VIP Hall"
"TOF","Main Terminal","Tomsk Bogashevo Airport Business Lounge (International)"
"TOF","Main Terminal","Tomsk Bogashevo Airport Business Lounge (Domestic)"
"TOS","Terminal A","SAS Café Lounge"
"TOY","Passenger Terminal","Lounge Raicho"
"TPA","Airside E","Delta Air Lines Delta Sky Club"
"TPA","Airside F","The Cafe by Mise en Place"
"TPA","Airside F","American Airlines Admirals Club"
"TPA","Landside Terminal","USO Tampa Bay Welcome Center"
"TPE","Terminal 1","Cathay Pacific Lounge"
"TPE","Terminal 1","China Airlines Lounge (V1)"
"TPE","Terminal 2","China Airlines Supreme Lounge (V3)"
"TPE","Terminal 2","Singapore Airlines SilverKris Business Class Lounge"
"TPE","Terminal 2","Japan Airlines JAL Taoyuan Airport Lounge"
"TPE","Terminal 2","The Club by EVA Air"
"TPE","Terminal 2","EVA Air The Star"
"TPE","Terminal 2","EVA Air The Garden"
"TPE","Terminal 2","China Airlines Lounge (V2)"
"TPE","Terminal 2","EVA Air The Infinity"
"TPE","VIP Terminal","Huan Yu VIP Terminal"
"TPP","Domestic Terminal","Caral VIP Lounge"
"TPQ","Main Terminal","Aeromar Salon Diamante"
"TRC","Main Terminal","Aeromexico Salon Premier"
"TRD","Terminal A","SAS Café Lounge"
"TRG","Main Terminal","Air New Zealand Regional Lounge"
"TRK","Main Terminal","Blue Sky Lounge"
"TRN","Main Terminal","Piemonte Lounge"
"TRS","Main Terminal","Sala Calligaris"
"TRU","Domestic Terminal","Caral VIP Lounge"
"TRV","International Terminal","Bird Lounge"
"TRV","International Terminal","Guruvayoor Resorts The Executive Lounge"
"TRV","International Terminal","Ruby Arena Silver Castle Executive Lounge"
"TRZ","Domestic Terminal","Golden Chariot Lounge"
"TSA","International Terminal","EVA Air Diamond Member Check-In Lounge"
